trialNr	 pairType	 fsStimID	 objStimID	 targetPos	 resp	 RT	 isCorrect	subject	run
1	2	7	15	3	3	1830	1	30004	1
2	2	29	1	2	2	2284	1	30004	1
3	1	5	15	2	2	1332	1	30004	1
4	1	30	7	2	2	1127	1	30004	1
5	1	21	5	2	2	695	1	30004	1
6	1	2	4	1	1	1085	1	30004	1
7	1	32	12	2	2	700	1	30004	1
8	2	28	10	1	1	1556	1	30004	1
9	2	10	7	2	3	1377	0	30004	1
10	1	22	2	2	2	900	1	30004	1
11	2	27	9	1	1	1162	1	30004	1
12	1	31	17	2	2	833	1	30004	1
13	2	13	6	2	3	2001	0	30004	1
14	2	36	4	2	2	1554	1	30004	1
15	1	8	3	2	2	694	1	30004	1
16	1	11	8	3	3	1420	1	30004	1
17	1	14	16	1	1	956	1	30004	1
18	2	20	12	3	1	1514	0	30004	1
19	1	35	18	1	1	1166	1	30004	1
20	2	4	14	2	2	1499	1	30004	1
21	2	34	17	3	3	1602	1	30004	1
22	2	19	2	1	1	1574	1	30004	1
23	2	17	16	2	2	1706	1	30004	1
24	2	25	11	1	1	987	1	30004	1
25	1	6	9	3	3	1127	1	30004	1
26	1	23	13	3	3	1414	1	30004	1
27	2	9	5	2	2	933	1	30004	1
28	2	26	8	2	2	1368	1	30004	1
29	1	33	6	1	1	1116	1	30004	1
30	1	15	1	2	2	1357	1	30004	1
31	2	1	3	1	1	861	1	30004	1
32	2	18	18	3	3	1038	1	30004	1
33	2	3	13	3	3	1107	1	30004	1
34	1	16	11	3	3	1859	1	30004	1
35	1	24	14	2	2	704	1	30004	1
36	1	12	10	2	2	1052	1	30004	1
1	2	16	4	2	2	1894	1	30008	1
2	2	20	16	2	2	3421	1	30008	1
3	1	15	18	2	2	1249	1	30008	1
4	2	3	10	2	2	2656	1	30008	1
5	2	26	11	2	2	922	1	30008	1
6	1	14	9	2	2	1200	1	30008	1
7	2	34	6	1	1	2361	1	30008	1
8	2	35	2	1	1	1638	1	30008	1
9	1	23	15	1	1	3211	1	30008	1
10	2	18	1	1	1	2791	1	30008	1
11	1	29	10	3	3	1897	1	30008	1
12	2	31	14	2	2	1145	1	30008	1
13	1	4	6	3	3	1512	1	30008	1
14	1	21	7	1	1	1779	1	30008	1
15	1	22	13	1	1	1027	1	30008	1
16	1	11	12	3	3	1633	1	30008	1
17	1	30	17	1	1	1316	1	30008	1
18	1	1	11	1	1	1446	1	30008	1
19	1	33	16	3	3	961	1	30008	1
20	2	32	8	3	3	1581	1	30008	1
21	1	25	14	1	1	1107	1	30008	1
22	2	27	15	3	3	2360	1	30008	1
23	1	24	3	1	1	1087	1	30008	1
24	1	6	2	2	2	1084	1	30008	1
25	2	9	3	2	2	1066	1	30008	1
26	1	28	1	1	2	1664	0	30008	1
27	2	7	12	1	1	1076	1	30008	1
28	2	8	5	2	2	1548	1	30008	1
29	2	36	7	3	3	1891	1	30008	1
30	1	17	4	1	1	1418	1	30008	1
31	1	10	5	3	3	1215	1	30008	1
32	2	5	17	3	3	1683	1	30008	1
33	2	12	9	3	3	1460	1	30008	1
34	2	13	13	3	2	2159	0	30008	1
35	1	2	8	3	3	2283	1	30008	1
36	2	19	18	1	1	1554	1	30008	1
1	1	24	6	3	3	3326	1	30009	1
2	2	1	7	3	3	2173	1	30009	1
3	2	18	5	1	1	1683	1	30009	1
4	2	10	6	1	1	954	1	30009	1
5	2	15	18	3	3	2160	1	30009	1
6	2	16	3	2	2	2161	1	30009	1
7	1	2	16	3	3	1153	1	30009	1
8	1	36	3	3	3	1389	1	30009	1
9	2	33	4	3	2	1785	0	30009	1
10	1	34	13	3	3	1002	1	30009	1
11	2	3	17	3	3	2090	1	30009	1
12	1	29	12	1	1	963	1	30009	1
13	2	23	11	1	1	1711	1	30009	1
14	1	9	14	2	2	1266	1	30009	1
15	2	28	16	1	1	1631	1	30009	1
16	2	6	1	1	1	1624	1	30009	1
17	1	13	17	1	1	1079	1	30009	1
18	1	22	10	3	3	1049	1	30009	1
19	1	35	15	2	2	1227	1	30009	1
20	2	12	12	3	3	1706	1	30009	1
21	2	5	10	3	3	1261	1	30009	1
22	1	27	5	1	1	768	1	30009	1
23	1	26	8	1	1	1499	1	30009	1
24	1	30	18	2	2	1170	1	30009	1
25	2	25	9	2	2	1958	1	30009	1
26	1	8	11	1	1	1841	1	30009	1
27	1	19	9	3	3	1987	1	30009	1
28	1	31	4	3	3	1833	1	30009	1
29	2	7	8	1	1	1656	1	30009	1
30	1	4	7	1	1	979	1	30009	1
31	2	20	2	2	2	2104	1	30009	1
32	1	14	1	2	2	1052	1	30009	1
33	2	32	14	3	3	2350	1	30009	1
34	2	17	13	3	3	1243	1	30009	1
35	1	11	2	3	3	1498	1	30009	1
36	2	21	15	2	2	1142	1	30009	1
1	1	29	8	3	3	2048	1	30012	1
2	1	34	16	3	3	1157	1	30012	1
3	2	6	4	2	2	1919	1	30012	1
4	2	14	1	2	2	3448	1	30012	1
5	2	7	16	2	2	1403	1	30012	1
6	1	26	17	2	2	1670	1	30012	1
7	2	17	6	3	3	998	1	30012	1
8	2	19	14	3	3	3779	1	30012	1
9	1	24	3	3	3	1456	1	30012	1
10	1	8	5	2	2	1695	1	30012	1
11	2	18	3	2	2	1725	1	30012	1
12	2	16	18	1	1	2309	1	30012	1
13	2	21	5	1	1	1909	1	30012	1
14	1	11	7	2	2	1594	1	30012	1
15	1	33	2	2	2	1439	1	30012	1
16	1	22	6	1	1	2714	1	30012	1
17	1	25	18	2	2	1049	1	30012	1
18	1	36	4	2	2	2995	1	30012	1
19	1	20	14	3	3	1390	1	30012	1
20	1	12	12	3	3	1236	1	30012	1
21	1	15	9	1	1	4819	1	30012	1
22	2	1	9	3	1	4184	0	30012	1
23	1	4	1	3	3	2809	1	30012	1
24	1	31	11	3	3	1233	1	30012	1
25	2	10	8	1	1	1649	1	30012	1
26	2	9	15	1	1	3006	1	30012	1
27	2	3	10	3	3	3280	1	30012	1
28	2	30	7	3	3	2667	1	30012	1
29	1	13	10	2	2	953	1	30012	1
30	2	27	13	2	3	4511	0	30012	1
31	1	35	13	2	3	3529	0	30012	1
32	2	28	11	2	2	1215	1	30012	1
33	2	2	17	1	1	1395	1	30012	1
34	2	32	2	3	3	1187	1	30012	1
35	2	23	12	2	2	1449	1	30012	1
36	1	5	15	1	1	1452	1	30012	1
1	1	35	2	3	2	2789	0	30015	1
2	2	4	14	1	1	2120	1	30015	1
3	2	13	2	1	1	2038	1	30015	1
4	1	21	9	1	1	2266	1	30015	1
5	1	7	8	3	3	5829	1	30015	1
6	2	36	9	1	1	1866	1	30015	1
7	1	6	3	3	3	1300	1	30015	1
8	2	8	12	3	3	1316	1	30015	1
9	2	34	13	2	2	1305	1	30015	1
10	2	20	5	3	3	1169	1	30015	1
11	1	5	1	1	1	2512	1	30015	1
12	1	2	18	2	2	1575	1	30015	1
13	2	31	18	2	2	1051	1	30015	1
14	2	12	17	3	3	1901	1	30015	1
15	1	27	7	3	3	2852	1	30015	1
16	1	23	6	3	3	3288	1	30015	1
17	2	10	15	2	2	1393	1	30015	1
18	2	33	6	3	3	1124	1	30015	1
19	1	17	5	3	3	1065	1	30015	1
20	2	18	7	2	2	1301	1	30015	1
21	1	29	13	1	1	1112	1	30015	1
22	1	11	12	1	1	1031	1	30015	1
23	1	30	16	3	3	882	1	30015	1
24	1	15	11	3	3	5020	1	30015	1
25	2	32	3	3	3	1176	1	30015	1
26	1	28	15	1	1	1700	1	30015	1
27	2	16	16	2	2	4429	1	30015	1
28	1	3	17	3	3	1420	1	30015	1
29	2	22	10	3	3	1785	1	30015	1
30	2	26	8	2	2	3215	1	30015	1
31	1	14	14	2	2	1702	1	30015	1
32	2	19	4	3	3	866	1	30015	1
33	2	25	1	1	1	4019	1	30015	1
34	1	24	4	1	1	2440	1	30015	1
35	1	1	10	3	3	945	1	30015	1
36	2	9	11	1	1	2511	1	30015	1
1	1	5	16	3	3	3395	1	30019	1
2	2	35	16	3	3	2888	1	30019	1
3	2	15	8	2	2	1615	1	30019	1
4	2	31	5	2	2	1953	1	30019	1
5	1	12	8	3	3	1794	1	30019	1
6	1	1	2	3	3	1235	1	30019	1
7	2	13	4	2	2	2192	1	30019	1
8	1	16	1	1	1	1918	1	30019	1
9	2	27	3	2	2	1601	1	30019	1
10	1	8	12	3	3	1520	1	30019	1
11	2	28	18	1	1	1274	1	30019	1
12	2	4	13	2	2	1387	1	30019	1
13	1	34	5	1	1	1321	1	30019	1
14	2	24	11	3	3	2292	1	30019	1
15	2	10	10	2	2	3417	1	30019	1
16	2	23	15	3	3	2146	1	30019	1
17	1	29	3	3	3	2926	1	30019	1
18	1	3	17	3	3	1573	1	30019	1
19	1	18	13	3	3	1599	1	30019	1
20	1	17	15	3	3	1499	1	30019	1
21	1	25	18	3	3	1271	1	30019	1
22	1	33	11	1	1	1319	1	30019	1
23	2	32	1	1	1	3113	1	30019	1
24	1	30	4	2	2	1740	1	30019	1
25	1	2	14	1	1	1218	1	30019	1
26	2	26	9	3	3	2251	1	30019	1
27	2	14	14	1	1	2888	1	30019	1
28	2	6	17	1	1	1477	1	30019	1
29	2	20	7	3	3	3542	1	30019	1
30	2	22	6	3	3	1763	1	30019	1
31	2	9	2	2	2	1784	1	30019	1
32	2	19	12	2	2	3427	1	30019	1
33	1	11	7	3	3	3306	1	30019	1
34	1	21	6	1	1	1575	1	30019	1
35	1	7	10	3	3	1533	1	30019	1
36	1	36	9	1	1	1667	1	30019	1
1	1	1	13	2	3	6030	0	30020	1
2	2	24	15	3	3	4243	1	30020	1
3	2	35	16	1	1	4707	1	30020	1
4	2	25	9	2	2	3223	1	30020	1
5	1	11	16	3	3	2433	1	30020	1
6	1	29	1	2	2	1631	1	30020	1
7	1	27	9	2	2	1464	1	30020	1
8	1	7	7	2	2	4447	1	30020	1
9	1	21	15	1	1	1113	1	30020	1
10	1	14	18	3	3	1517	1	30020	1
11	2	23	5	2	2	1304	1	30020	1
12	1	13	10	3	3	2294	1	30020	1
13	1	18	14	3	3	3971	1	30020	1
14	2	17	18	1	2	4244	0	30020	1
15	2	22	1	2	2	4228	1	30020	1
16	2	31	7	1	1	1955	1	30020	1
17	2	34	12	1	1	983	1	30020	1
18	2	10	14	2	2	3020	1	30020	1
19	1	9	17	1	1	1556	1	30020	1
20	1	15	6	3	1	6072	0	30020	1
21	1	12	8	2	2	2827	1	30020	1
22	2	26	4	3	1	1839	0	30020	1
23	2	4	17	1	1	1217	1	30020	1
24	1	33	11	3	3	1663	1	30020	1
25	2	6	10	2	2	1191	1	30020	1
26	2	2	11	1	1	4507	1	30020	1
27	1	30	3	3	3	1390	1	30020	1
28	1	19	12	2	3	5435	0	30020	1
29	1	20	5	2	2	1536	1	30020	1
30	1	16	2	2	2	1717	1	30020	1
31	2	36	2	3	3	2559	1	30020	1
32	1	3	4	1	1	914	1	30020	1
33	2	8	3	2	2	1387	1	30020	1
34	2	28	13	2	2	3405	1	30020	1
35	2	32	8	2	2	3276	1	30020	1
36	2	5	6	3	3	2194	1	30020	1
1	2	19	4	3	3	2277	1	30023	1
2	2	20	13	1	1	1139	1	30023	1
3	2	24	12	1	1	1162	1	30023	1
4	1	14	1	1	1	1213	1	30023	1
5	1	32	17	1	1	1068	1	30023	1
6	2	23	7	2	2	1074	1	30023	1
7	1	18	3	1	1	2008	1	30023	1
8	1	3	15	2	2	1500	1	30023	1
9	1	2	18	3	3	901	1	30023	1
10	1	26	8	1	1	2282	1	30023	1
11	2	6	16	1	1	1168	1	30023	1
12	2	27	18	3	3	1202	1	30023	1
13	2	9	1	3	3	1398	1	30023	1
14	1	31	16	3	3	1098	1	30023	1
15	2	15	6	1	1	1106	1	30023	1
16	2	21	17	1	1	2328	1	30023	1
17	2	12	9	2	2	939	1	30023	1
18	2	28	15	2	2	1525	1	30023	1
19	2	17	3	2	2	1081	1	30023	1
20	1	8	14	3	3	1637	1	30023	1
21	1	16	12	2	2	847	1	30023	1
22	1	35	13	1	1	1071	1	30023	1
23	1	1	2	2	2	1175	1	30023	1
24	2	36	10	3	3	1168	1	30023	1
25	2	25	8	3	3	806	1	30023	1
26	2	11	14	1	1	2264	1	30023	1
27	1	29	9	3	3	1164	1	30023	1
28	1	22	11	3	3	792	1	30023	1
29	2	7	5	1	1	1045	1	30023	1
30	1	4	6	1	1	1240	1	30023	1
31	1	5	7	3	3	867	1	30023	1
32	1	34	5	1	1	997	1	30023	1
33	1	30	10	3	3	908	1	30023	1
34	2	33	2	1	1	1433	1	30023	1
35	1	13	4	1	1	1685	1	30023	1
36	2	10	11	1	1	1135	1	30023	1
1	1	21	13	2	2	1871	1	30040	1
2	2	14	14	2	2	1717	1	30040	1
3	1	22	15	1	1	1201	1	30040	1
4	1	7	16	3	3	1066	1	30040	1
5	1	3	7	1	1	1169	1	30040	1
6	1	26	10	3	3	945	1	30040	1
7	1	5	8	1	3	2395	0	30040	1
8	1	18	2	3	3	879	1	30040	1
9	1	16	17	1	1	4471	1	30040	1
10	1	30	14	3	3	1101	1	30040	1
11	2	20	18	3	3	1399	1	30040	1
12	2	2	5	1	1	1262	1	30040	1
13	2	27	7	2	2	1442	1	30040	1
14	2	24	17	1	3	1980	0	30040	1
15	2	32	11	2	2	1184	1	30040	1
16	1	36	3	1	1	1348	1	30040	1
17	1	29	18	3	3	1101	1	30040	1
18	2	31	13	2	2	1735	1	30040	1
19	1	35	9	3	3	1207	1	30040	1
20	1	9	11	2	2	1082	1	30040	1
21	2	19	15	3	3	2441	1	30040	1
22	1	1	12	2	2	766	1	30040	1
23	2	4	1	1	3	933	0	30040	1
24	2	28	3	2	2	1073	1	30040	1
25	1	34	6	1	1	1563	1	30040	1
26	2	15	6	2	2	928	1	30040	1
27	2	23	9	2	2	1496	1	30040	1
28	2	25	2	2	2	1356	1	30040	1
29	2	11	12	1	1	1773	1	30040	1
30	2	33	16	2	2	1636	1	30040	1
31	1	10	5	3	3	950	1	30040	1
32	1	13	1	1	1	1567	1	30040	1
33	2	6	4	3	3	1540	1	30040	1
34	2	12	8	1	1	1108	1	30040	1
35	1	8	4	1	1	1802	1	30040	1
36	2	17	10	2	2	934	1	30040	1
1	2	15	7	1	1	2433	1	30057	1
2	2	33	10	2	2	1225	1	30057	1
3	1	14	9	2	2	1912	1	30057	1
4	1	25	4	3	3	1848	1	30057	1
5	2	30	15	1	1	1455	1	30057	1
6	2	3	6	2	2	1078	1	30057	1
7	2	31	16	1	1	1755	1	30057	1
8	1	19	3	1	1	1413	1	30057	1
9	1	17	5	3	3	1213	1	30057	1
10	2	24	18	3	3	2260	1	30057	1
11	2	36	12	3	3	1292	1	30057	1
12	1	4	6	3	3	1227	1	30057	1
13	2	6	1	1	1	2044	1	30057	1
14	2	28	8	3	3	955	1	30057	1
15	2	7	13	3	3	1251	1	30057	1
16	1	2	15	1	1	968	1	30057	1
17	2	32	2	2	2	1445	1	30057	1
18	2	29	4	1	1	904	1	30057	1
19	1	16	17	3	3	2048	1	30057	1
20	1	1	14	2	2	870	1	30057	1
21	1	13	12	1	1	1159	1	30057	1
22	1	35	8	1	1	1973	1	30057	1
23	2	11	17	3	3	1396	1	30057	1
24	2	27	11	3	3	1046	1	30057	1
25	1	20	10	1	1	1076	1	30057	1
26	1	9	11	1	1	1390	1	30057	1
27	2	26	3	2	2	1225	1	30057	1
28	2	18	14	3	3	1435	1	30057	1
29	1	22	18	3	3	1120	1	30057	1
30	1	21	7	3	3	1140	1	30057	1
31	1	10	16	1	1	1079	1	30057	1
32	2	12	5	2	2	1247	1	30057	1
33	2	23	9	2	2	1017	1	30057	1
34	1	5	2	3	3	1078	1	30057	1
35	1	8	1	3	3	1051	1	30057	1
36	1	34	13	3	3	1817	1	30057	1
1	1	14	14	3	3	1271	1	30064	1
2	2	16	1	1	1	3369	1	30064	1
3	1	20	8	3	3	2838	1	30064	1
4	1	13	13	2	2	2719	1	30064	1
5	1	26	9	2	1	2722	0	30064	1
6	1	25	16	3	3	1031	1	30064	1
7	2	24	6	1	1	1301	1	30064	1
8	2	4	16	3	3	2164	1	30064	1
9	2	22	10	3	3	1888	1	30064	1
10	2	35	14	1	1	1245	1	30064	1
11	1	36	3	1	1	2406	1	30064	1
12	1	28	10	1	1	1808	1	30064	1
13	1	19	4	2	2	2384	1	30064	1
14	1	7	11	1	1	2967	1	30064	1
15	1	18	18	1	1	2374	1	30064	1
16	1	21	2	3	3	1077	1	30064	1
17	2	33	9	2	2	2002	1	30064	1
18	2	10	8	2	2	1622	1	30064	1
19	1	34	12	2	2	1326	1	30064	1
20	1	3	6	3	3	2943	1	30064	1
21	1	27	1	1	1	2619	1	30064	1
22	2	1	12	1	1	1116	1	30064	1
23	1	17	15	2	2	2049	1	30064	1
24	2	8	15	3	3	1830	1	30064	1
25	2	29	11	3	1	2273	0	30064	1
26	2	23	2	1	1	4066	1	30064	1
27	1	2	17	3	3	1880	1	30064	1
28	2	6	13	2	2	2228	1	30064	1
29	2	15	4	2	1	1966	0	30064	1
30	2	31	5	2	2	3064	1	30064	1
31	2	11	3	3	1	2602	0	30064	1
32	2	9	18	3	1	3500	0	30064	1
33	2	30	7	3	3	2806	1	30064	1
34	1	5	7	3	3	2215	1	30064	1
35	2	32	17	1	1	1890	1	30064	1
36	1	12	5	3	3	1507	1	30064	1
1	2	8	11	3	3	4620	1	30066	1
2	1	5	4	1	2	4433	0	30066	1
3	2	15	7	2	2	3778	1	30066	1
4	2	17	14	1	3	4074	0	30066	1
5	1	27	14	1	1	2569	1	30066	1
6	2	24	8	1	2	3473	0	30066	1
7	2	22	1	2	2	2941	1	30066	1
8	1	10	7	3	2	1828	0	30066	1
9	2	25	18	2	2	2944	1	30066	1
10	2	21	6	3	1	1899	0	30066	1
11	2	20	16	2	2	3855	1	30066	1
12	1	30	17	1	1	1997	1	30066	1
13	1	31	6	1	1	1310	1	30066	1
14	2	1	9	3	3	2387	1	30066	1
15	1	36	5	3	3	2525	1	30066	1
16	1	7	10	3	2	2066	0	30066	1
17	2	16	4	2	2	1520	1	30066	1
18	2	14	12	2	3	2600	0	30066	1
19	1	12	2	2	2	1458	1	30066	1
20	1	11	12	3	3	1588	1	30066	1
21	1	32	18	1	1	1334	1	30066	1
22	1	13	3	1	1	1789	1	30066	1
23	1	19	11	1	1	2104	1	30066	1
24	2	28	17	3	3	2541	1	30066	1
25	1	26	13	2	2	936	1	30066	1
26	2	2	5	1	1	1227	1	30066	1
27	2	18	3	3	2	2047	0	30066	1
28	1	35	9	1	1	1463	1	30066	1
29	1	23	15	2	2	2012	1	30066	1
30	1	29	1	1	3	2243	0	30066	1
31	2	9	10	3	1	2147	0	30066	1
32	2	3	2	3	3	1605	1	30066	1
33	1	33	8	2	2	2192	1	30066	1
34	2	4	15	3	3	2216	1	30066	1
35	1	6	16	1	1	1557	1	30066	1
36	2	34	13	2	2	2784	1	30066	1
1	2	7	8	2	2	1438	1	30069	1
2	1	10	12	2	2	1108	1	30069	1
3	1	24	17	2	2	845	1	30069	1
4	2	6	9	2	2	1278	1	30069	1
5	1	34	9	3	3	1477	1	30069	1
6	1	20	8	3	3	2109	1	30069	1
7	1	15	6	3	3	1856	1	30069	1
8	1	36	10	2	2	863	1	30069	1
9	2	31	11	3	3	1098	1	30069	1
10	1	33	18	2	2	992	1	30069	1
11	1	11	11	3	1	2939	0	30069	1
12	1	14	4	3	3	1749	1	30069	1
13	2	35	7	3	1	1914	0	30069	1
14	2	4	1	2	2	1203	1	30069	1
15	2	5	16	1	1	2463	1	30069	1
16	1	9	3	3	3	1792	1	30069	1
17	2	23	2	1	1	1630	1	30069	1
18	2	13	4	3	3	2674	1	30069	1
19	2	17	3	3	3	1237	1	30069	1
20	1	8	15	3	3	2978	1	30069	1
21	2	28	18	2	2	3023	1	30069	1
22	1	29	16	1	2	1598	0	30069	1
23	2	22	10	1	1	3780	1	30069	1
24	1	27	13	3	2	2456	0	30069	1
25	2	21	14	2	2	1767	1	30069	1
26	2	16	17	3	3	3300	1	30069	1
27	1	25	2	1	1	4130	1	30069	1
28	1	3	7	3	3	1224	1	30069	1
29	1	30	1	2	2	2226	1	30069	1
30	2	18	15	1	1	1622	1	30069	1
31	2	26	5	3	3	1675	1	30069	1
32	2	19	13	3	3	4167	1	30069	1
33	1	2	5	1	1	990	1	30069	1
34	1	12	14	1	1	1782	1	30069	1
35	2	1	12	2	2	993	1	30069	1
36	2	32	6	2	2	2269	1	30069	1
1	1	1	14	2	2	2362	1	30074	1
2	2	32	3	2	2	1702	1	30074	1
3	1	6	16	2	2	1824	1	30074	1
4	2	23	14	2	2	2483	1	30074	1
5	2	33	12	3	3	2413	1	30074	1
6	2	12	4	2	2	1378	1	30074	1
7	2	31	7	2	2	1278	1	30074	1
8	1	8	18	3	3	1566	1	30074	1
9	2	29	18	3	3	1621	1	30074	1
10	2	24	2	3	3	1603	1	30074	1
11	2	30	5	3	3	1598	1	30074	1
12	2	22	13	1	1	1083	1	30074	1
13	1	18	1	2	2	3385	1	30074	1
14	2	36	11	2	2	1562	1	30074	1
15	1	11	2	1	1	1693	1	30074	1
16	2	2	6	3	3	1558	1	30074	1
17	1	20	3	1	1	1951	1	30074	1
18	1	16	6	2	2	3584	1	30074	1
19	1	34	13	1	1	1457	1	30074	1
20	1	21	12	3	3	938	1	30074	1
21	2	28	16	2	2	1905	1	30074	1
22	2	5	8	1	1	1438	1	30074	1
23	1	9	7	3	3	2295	1	30074	1
24	1	14	10	3	3	1319	1	30074	1
25	1	25	8	2	2	1064	1	30074	1
26	1	17	17	1	2	2475	0	30074	1
27	2	35	1	2	2	1749	1	30074	1
28	1	13	9	2	2	1153	1	30074	1
29	1	19	15	2	3	945	0	30074	1
30	2	26	15	1	1	1896	1	30074	1
31	2	10	9	1	1	1231	1	30074	1
32	1	27	4	2	2	795	1	30074	1
33	1	15	11	3	3	999	1	30074	1
34	1	3	5	2	2	626	1	30074	1
35	2	4	10	1	1	1562	1	30074	1
36	2	7	17	3	3	1530	1	30074	1
1	1	6	3	1	3	2819	0	30085	1
2	1	17	9	3	1	1916	0	30085	1
3	1	12	6	2	2	1735	1	30085	1
4	2	3	6	3	3	911	1	30085	1
5	2	7	15	1	3	1023	0	30085	1
6	2	11	3	1	1	911	1	30085	1
7	1	24	1	3	2	746	0	30085	1
8	1	32	12	1	2	715	0	30085	1
9	1	33	5	1	3	756	0	30085	1
10	1	34	7	3	2	704	0	30085	1
11	2	30	13	3	3	638	1	30085	1
12	1	8	18	2	1	702	0	30085	1
13	2	10	2	3	2	859	0	30085	1
14	1	14	8	2	2	779	1	30085	1
15	2	22	18	1	2	845	0	30085	1
16	1	28	15	1	2	896	0	30085	1
17	2	36	17	3	1	914	0	30085	1
18	1	2	11	2	2	836	1	30085	1
19	1	18	14	3	1	792	0	30085	1
20	2	4	7	3	1	794	0	30085	1
21	2	5	1	3	1	769	0	30085	1
22	2	27	11	3	3	825	1	30085	1
23	2	29	10	1	3	942	0	30085	1
24	1	21	16	2	2	868	1	30085	1
25	2	13	12	2	3	1127	0	30085	1
26	1	9	2	3	3	1050	1	30085	1
27	2	26	8	1	1	770	1	30085	1
28	2	25	16	3	3	851	1	30085	1
29	1	31	4	2	1	986	0	30085	1
30	2	15	9	2	3	785	0	30085	1
31	1	16	13	2	3	895	0	30085	1
32	2	19	14	3	1	1029	0	30085	1
33	1	23	10	2	2	960	1	30085	1
34	1	1	17	2	2	764	1	30085	1
35	2	35	4	1	1	933	1	30085	1
36	2	20	5	3	3	1625	1	30085	1
1	2	15	15	3	3	2432	1	30088	1
2	2	8	1	2	2	989	1	30088	1
3	1	36	2	1	1	1048	1	30088	1
4	1	29	4	1	3	1136	0	30088	1
5	2	31	10	2	1	1577	0	30088	1
6	2	16	18	1	2	687	0	30088	1
7	2	27	9	3	1	360	0	30088	1
8	2	24	13	2	2	559	1	30088	1
9	2	19	14	1	3	511	0	30088	1
10	1	7	1	3	2	760	0	30088	1
11	2	1	8	3	3	606	1	30088	1
12	1	2	10	2	1	646	0	30088	1
13	2	33	17	3	2	425	0	30088	1
14	1	14	14	1	3	389	0	30088	1
15	1	4	7	3	1	476	0	30088	1
16	1	23	8	2	2	375	1	30088	1
17	1	3	6	3	3	349	1	30088	1
18	1	21	9	3	1	490	0	30088	1
19	2	10	4	1	2	575	0	30088	1
20	2	5	6	1	2	617	0	30088	1
21	2	25	2	1	2	642	0	30088	1
22	1	12	17	2	3	639	0	30088	1
23	1	26	11	3	2	703	0	30088	1
24	2	22	5	3	1	597	0	30088	1
25	2	11	16	2	1	762	0	30088	1
26	1	6	5	2	2	572	1	30088	1
27	1	28	15	3	2	644	0	30088	1
28	2	30	12	3	3	852	1	30088	1
29	2	13	11	1	1	620	1	30088	1
30	1	35	3	1	2	567	0	30088	1
31	1	20	16	2	3	765	0	30088	1
32	2	9	3	1	2	710	0	30088	1
33	1	34	13	2	3	760	0	30088	1
34	2	17	7	1	1	1015	1	30088	1
35	1	32	12	3	2	656	0	30088	1
36	1	18	18	1	1	964	1	30088	1
1	2	2	11	2	2	1263	1	30090	1
2	1	7	7	1	1	1846	1	30090	1
3	2	33	15	1	1	1036	1	30090	1
4	1	21	6	1	1	902	1	30090	1
5	1	26	2	1	1	650	1	30090	1
6	2	30	2	3	3	1180	1	30090	1
7	1	32	1	3	2	769	0	30090	1
8	2	19	14	1	1	1008	1	30090	1
9	2	18	9	2	2	1299	1	30090	1
10	2	22	10	1	1	668	1	30090	1
11	2	3	18	2	2	809	1	30090	1
12	2	9	17	2	2	1023	1	30090	1
13	1	29	5	2	2	826	1	30090	1
14	2	6	7	2	1	860	0	30090	1
15	2	15	12	1	1	791	1	30090	1
16	2	13	1	3	3	1342	1	30090	1
17	2	34	13	1	1	666	1	30090	1
18	1	10	14	2	2	766	1	30090	1
19	1	31	17	2	2	1137	1	30090	1
20	1	8	8	3	3	1530	1	30090	1
21	1	23	15	1	1	1127	1	30090	1
22	2	16	4	2	2	751	1	30090	1
23	1	20	13	2	2	767	1	30090	1
24	2	4	3	3	3	1346	1	30090	1
25	1	5	4	2	2	1057	1	30090	1
26	2	14	8	2	2	1036	1	30090	1
27	2	24	6	2	2	667	1	30090	1
28	1	35	18	2	2	887	1	30090	1
29	1	28	3	2	2	651	1	30090	1
30	1	36	10	2	2	852	1	30090	1
31	1	11	9	2	2	1081	1	30090	1
32	1	1	12	2	2	658	1	30090	1
33	1	12	16	1	1	1281	1	30090	1
34	1	25	11	2	2	1278	1	30090	1
35	2	27	16	3	1	1429	0	30090	1
36	2	17	5	2	2	843	1	30090	1
1	2	19	14	1	1	2041	1	30091	1
2	1	6	8	1	1	1381	1	30091	1
3	1	11	2	3	3	1164	1	30091	1
4	2	24	17	1	1	1415	1	30091	1
5	2	27	3	1	1	2099	1	30091	1
6	1	10	4	1	1	1309	1	30091	1
7	1	20	11	3	3	1117	1	30091	1
8	2	30	9	2	2	1134	1	30091	1
9	2	17	10	3	3	1521	1	30091	1
10	2	26	8	2	2	1541	1	30091	1
11	2	33	1	3	3	1703	1	30091	1
12	1	16	13	3	1	1999	0	30091	1
13	1	18	5	1	1	1113	1	30091	1
14	1	36	7	2	2	997	1	30091	1
15	2	1	16	3	3	1925	1	30091	1
16	1	4	15	3	3	1322	1	30091	1
17	2	12	5	3	3	1249	1	30091	1
18	1	34	12	1	1	1036	1	30091	1
19	1	31	17	1	1	1234	1	30091	1
20	2	8	18	1	1	2156	1	30091	1
21	2	29	4	1	1	970	1	30091	1
22	1	7	16	1	1	1735	1	30091	1
23	1	25	9	1	1	1795	1	30091	1
24	2	2	2	2	2	1265	1	30091	1
25	2	5	13	1	1	1382	1	30091	1
26	2	23	12	1	1	1310	1	30091	1
27	1	22	1	3	3	1738	1	30091	1
28	1	35	3	3	3	1094	1	30091	1
