onset	 pairType	 fsStimID_probe	 objStimID_cue	 cond	 duration	 answer	 resp	 RT	 isCorrect	subject	run
39.0	2	18	16	4	16.5	0	 NaN	 NaN	0	40961	1
57.0	1	8	13	2	16.5	0	 NaN	 NaN	0	40961	1
78.0	2	10	34	3	16.5	1	 NaN	 NaN	0	40961	1
99.0	1	12	2	1	16.5	1	 NaN	 NaN	0	40961	1
117.0	1	10	19	1	16.5	1	 NaN	 NaN	0	40961	1
138.0	1	3	14	1	16.5	1	 NaN	 NaN	0	40961	1
157.5	1	14	22	2	16.5	0	 NaN	 NaN	0	40961	1
177.0	1	18	24	1	16.5	1	 2	 11952	0	40961	1
196.5	2	12	1	3	16.5	1	 2	 12325	0	40961	1
217.5	1	4	20	2	16.5	0	 2	 11943	1	40961	1
1.5	1	2	32	2	16.5	0	2	11676	1	40961	2
21.0	2	2	10	4	16.5	0	2	11648	1	40961	2
42.0	1	5	35	2	16.5	0	2	11875	1	40961	2
60.0	2	17	12	3	16.5	1	2	11728	0	40961	2
78.0	2	13	8	3	16.5	1	1	11153	1	40961	2
97.5	2	6	25	4	16.5	0	2	11840	1	40961	2
117.0	2	16	4	4	16.5	0	2	11917	1	40961	2
138.0	1	11	27	1	16.5	1	1	11768	1	40961	2
156.0	1	1	7	1	16.5	1	1	11272	1	40961	2
175.5	2	7	5	3	16.5	1	2	12721	0	40961	2
193.5	2	5	30	4	16.5	0	2	11212	1	40961	2
214.5	2	11	17	3	16.5	1	2	11395	0	40961	2
1.5	1	15	36	1	16.5	1	2	11559	0	40961	3
22.5	2	14	6	4	16.5	0	1	12370	0	40961	3
40.5	1	7	29	2	16.5	0	1	12231	0	40961	3
58.5	2	15	31	3	16.5	1	1	11698	1	40961	3
76.5	1	16	11	2	16.5	0	2	12666	1	40961	3
97.5	1	6	15	1	16.5	1	1	12358	1	40961	3
115.5	1	13	18	2	16.5	0	2	12553	1	40961	3
135.0	2	4	28	4	16.5	0	2	12390	1	40961	3
154.5	1	9	9	1	16.5	1	1	11784	1	40961	3
175.5	2	9	3	3	16.5	1	2	11717	0	40961	3
196.5	2	3	33	3	16.5	1	1	12227	1	40961	3
216.0	2	1	21	4	16.5	0	1	12707	0	40961	3
1.5	1	5	5	1	16.5	1	 1	 11088	1	40968	1
21.0	2	10	28	4	16.5	0	 2	 11320	1	40968	1
39.0	1	11	16	1	16.5	1	 1	 11123	1	40968	1
57.0	2	8	14	3	16.5	1	 1	 11084	1	40968	1
75.0	2	15	30	4	16.5	0	 NaN	 NaN	0	40968	1
94.5	2	13	8	3	16.5	1	 1	 11173	1	40968	1
115.5	1	12	9	2	16.5	0	 2	 11257	1	40968	1
135.0	2	18	1	4	16.5	0	 2	 11631	1	40968	1
156.0	1	10	21	2	16.5	0	 2	 11192	1	40968	1
174.0	2	9	3	3	16.5	1	 1	 11300	1	40968	1
193.5	1	18	32	1	16.5	1	 2	 11123	0	40968	1
214.5	2	1	27	3	16.5	1	 1	 11974	1	40968	1
1.5	2	11	22	3	16.5	1	1	11206	1	40968	2
22.5	1	16	23	1	16.5	1	1	11113	1	40968	2
43.5	1	7	2	2	16.5	0	2	11147	1	40968	2
61.5	1	14	36	2	16.5	0	2	11453	1	40968	2
81.0	2	12	11	3	16.5	1	1	11155	1	40968	2
100.5	2	4	35	3	16.5	1	1	11517	1	40968	2
121.5	1	4	24	1	16.5	1	1	11198	1	40968	2
139.5	2	7	6	4	16.5	0	1	12978	0	40968	2
159.0	1	1	18	1	16.5	1	1	11237	1	40968	2
177.0	1	3	13	1	16.5	1	1	11372	1	40968	2
195.0	2	17	19	3	16.5	1	1	11293	1	40968	2
214.5	2	14	34	4	16.5	0	2	12005	1	40968	2
1.5	2	5	4	4	16.5	0	2	11676	1	40968	3
19.5	2	3	12	4	16.5	0	2	11667	1	40968	3
40.5	2	2	17	3	16.5	1	1	11933	1	40968	3
58.5	1	8	7	2	16.5	0	2	11585	1	40968	3
79.5	1	6	20	2	16.5	0	2	11321	1	40968	3
100.5	1	17	33	1	16.5	1	1	11096	1	40968	3
120.0	1	2	26	2	16.5	0	2	11347	1	40968	3
138.0	2	6	25	4	16.5	0	2	11533	1	40968	3
156.0	2	16	15	4	16.5	0	2	11760	1	40968	3
175.5	1	9	10	1	16.5	1	1	11341	1	40968	3
195.0	1	13	29	2	16.5	0	2	11274	1	40968	3
214.5	1	15	31	2	16.5	0	2	11277	1	40968	3
